"STATION","NAME","DATE","HLY-DEWP-NORMAL","HLY-TEMP-NORMAL"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-18T13:00:00","29.9","55.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-18T14:00:00","29.8","56.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-18T15:00:00","29.9","56.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-18T16:00:00","30.0","55.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-18T17:00:00","30.0","54.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-18T18:00:00","30.4","52.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-18T19:00:00","31.1","49.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-18T20:00:00","31.5","47.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-18T21:00:00","31.8","45.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-18T22:00:00","31.9","43.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-18T23:00:00","31.9","41.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-19T00:00:00","32.0","40.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-19T01:00:00","31.9","39.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-19T02:00:00","31.8","38.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-19T03:00:00","31.6","37.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-19T04:00:00","31.4","37.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-19T05:00:00","31.3","36.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-19T06:00:00","32.0","37.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-19T07:00:00","32.9","41.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-19T08:00:00","32.6","44.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-19T09:00:00","32.0","48.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-19T10:00:00","31.4","51.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-19T11:00:00","31.1","53.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-19T12:00:00","30.7","54.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-19T13:00:00","30.4","56.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-19T14:00:00","30.3","56.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-19T15:00:00","30.4","57.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-19T16:00:00","30.5","56.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-19T17:00:00","30.5","55.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-19T18:00:00","30.9","53.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-19T19:00:00","31.5","50.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-19T20:00:00","32.0","47.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-19T21:00:00","32.2","45.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-19T22:00:00","32.4","43.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-19T23:00:00","32.4","42.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-20T00:00:00","32.4","40.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-20T01:00:00","32.4","40.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-20T02:00:00","32.3","39.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-20T03:00:00","32.2","38.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-20T04:00:00","32.0","37.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-20T05:00:00","31.9","36.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-20T06:00:00","32.6","38.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-20T07:00:00","33.6","42.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-20T08:00:00","33.2","45.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-20T09:00:00","32.5","48.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-20T10:00:00","31.9","51.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-20T11:00:00","31.6","53.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-20T12:00:00","31.2","55.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-20T13:00:00","30.9","56.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-20T14:00:00","30.9","57.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-20T15:00:00","30.9","57.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-20T16:00:00","31.0","57.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-20T17:00:00","31.1","55.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-20T18:00:00","31.4","53.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-20T19:00:00","32.1","50.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-20T20:00:00","32.6","48.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-20T21:00:00","32.8","46.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-20T22:00:00","32.9","44.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-20T23:00:00","32.9","42.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-21T00:00:00","32.9","41.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-21T01:00:00","32.9","40.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-21T02:00:00","32.9","39.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-21T03:00:00","32.7","38.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-21T04:00:00","32.5","38.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-21T05:00:00","32.3","37.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-21T06:00:00","33.1","38.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-21T07:00:00","34.0","42.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-21T08:00:00","33.6","46.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-21T09:00:00","33.0","49.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-21T10:00:00","32.4","52.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-21T11:00:00","32.1","54.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-21T12:00:00","31.7","56.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-21T13:00:00","31.4","57.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-21T14:00:00","31.4","57.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-21T15:00:00","31.4","58.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-21T16:00:00","31.5","57.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-21T17:00:00","31.6","56.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-21T18:00:00","31.8","54.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-21T19:00:00","32.4","51.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-21T20:00:00","32.8","48.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-21T21:00:00","33.1","46.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-21T22:00:00","33.2","44.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-21T23:00:00","33.3","43.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-22T00:00:00","33.2","41.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-22T01:00:00","33.3","40.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-22T02:00:00","33.2","39.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-22T03:00:00","33.1","39.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-22T04:00:00","32.9","38.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-22T05:00:00","32.7","37.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-22T06:00:00","33.5","39.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-22T07:00:00","34.3","42.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-22T08:00:00","33.9","46.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-22T09:00:00","33.3","49.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-22T10:00:00","32.8","52.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-22T11:00:00","32.5","54.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-22T12:00:00","32.2","56.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-22T13:00:00","31.9","57.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-22T14:00:00","31.9","58.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-22T15:00:00","31.9","58.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-22T16:00:00","32.0","57.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-22T17:00:00","32.1","56.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-22T18:00:00","32.3","54.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-22T19:00:00","32.8","51.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-22T20:00:00","33.2","49.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-22T21:00:00","33.5","46.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-22T22:00:00","33.7","45.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-22T23:00:00","33.8","43.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-23T00:00:00","33.8","41.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-23T01:00:00","33.8","41.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-23T02:00:00","33.7","40.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-23T03:00:00","33.7","39.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-23T04:00:00","33.4","38.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-23T05:00:00","33.2","38.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-23T06:00:00","34.1","39.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-23T07:00:00","34.7","43.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-23T08:00:00","34.3","46.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-23T09:00:00","33.8","50.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-23T10:00:00","33.3","53.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-23T11:00:00","32.9","55.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-23T12:00:00","32.7","57.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-23T13:00:00","32.4","58.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-23T14:00:00","32.4","58.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-23T15:00:00","32.4","58.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-23T16:00:00","32.4","58.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-23T17:00:00","32.5","57.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-23T18:00:00","32.7","55.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-23T19:00:00","33.3","52.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-23T20:00:00","33.7","49.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-23T21:00:00","34.0","47.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-23T22:00:00","34.2","45.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-23T23:00:00","34.3","43.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-24T00:00:00","34.3","42.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-24T01:00:00","34.3","41.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-24T02:00:00","34.1","40.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-24T03:00:00","34.0","39.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-24T04:00:00","33.8","39.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-24T05:00:00","33.6","38.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-24T06:00:00","34.5","40.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-24T07:00:00","35.1","43.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-24T08:00:00","34.7","47.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-24T09:00:00","34.2","50.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-24T10:00:00","33.7","53.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-24T11:00:00","33.3","55.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-24T12:00:00","33.0","57.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-24T13:00:00","32.9","58.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-24T14:00:00","32.8","59.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-24T15:00:00","32.8","59.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-24T16:00:00","32.8","59.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-24T17:00:00","33.0","57.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-24T18:00:00","33.2","55.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-24T19:00:00","33.6","52.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-24T20:00:00","34.1","50.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-24T21:00:00","34.5","48.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-24T22:00:00","34.7","46.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-24T23:00:00","34.8","44.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-25T00:00:00","34.8","42.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-25T01:00:00","34.8","42.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-25T02:00:00","34.6","41.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-25T03:00:00","34.5","40.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-25T04:00:00","34.2","39.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-25T05:00:00","34.0","39.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-25T06:00:00","34.9","40.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-25T07:00:00","35.5","44.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-25T08:00:00","35.0","47.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-25T09:00:00","34.5","51.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-25T10:00:00","34.0","54.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-25T11:00:00","33.6","56.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-25T12:00:00","33.3","57.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-25T13:00:00","33.0","59.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-25T14:00:00","32.9","59.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-25T15:00:00","32.9","59.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-25T16:00:00","33.0","59.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-25T17:00:00","33.1","58.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-25T18:00:00","33.4","56.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-25T19:00:00","33.8","53.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-25T20:00:00","34.3","50.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-25T21:00:00","34.8","48.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-25T22:00:00","35.0","46.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-25T23:00:00","35.1","44.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-26T00:00:00","35.0","43.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-26T01:00:00","35.1","42.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-26T02:00:00","34.9","41.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-26T03:00:00","34.9","40.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-26T04:00:00","34.6","39.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-26T05:00:00","34.4","39.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-26T06:00:00","35.4","40.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-26T07:00:00","35.9","44.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-26T08:00:00","35.4","48.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-26T09:00:00","34.7","51.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-26T10:00:00","34.2","54.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-26T11:00:00","33.7","56.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-26T12:00:00","33.4","58.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-26T13:00:00","33.2","59.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-26T14:00:00","33.1","60.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-26T15:00:00","33.1","60.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-26T16:00:00","33.2","59.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-26T17:00:00","33.3","58.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-26T18:00:00","33.7","56.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-26T19:00:00","34.2","53.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-26T20:00:00","34.7","50.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-26T21:00:00","35.1","48.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-26T22:00:00","35.4","46.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-26T23:00:00","35.5","45.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-27T00:00:00","35.5","43.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-27T01:00:00","35.5","42.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-27T02:00:00","35.4","41.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-27T03:00:00","35.3","40.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-27T04:00:00","35.0","40.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-27T05:00:00","34.7","39.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-27T06:00:00","35.8","41.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-27T07:00:00","36.2","45.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-27T08:00:00","35.8","48.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-27T09:00:00","35.1","52.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-27T10:00:00","34.6","55.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-27T11:00:00","34.1","57.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-27T12:00:00","33.8","58.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-27T13:00:00","33.5","59.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-27T14:00:00","33.4","60.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-27T15:00:00","33.4","60.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-27T16:00:00","33.5","60.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-27T17:00:00","33.6","58.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-27T18:00:00","34.0","56.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-27T19:00:00","34.4","53.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-27T20:00:00","34.9","51.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-27T21:00:00","35.4","48.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-27T22:00:00","35.7","46.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-27T23:00:00","35.9","45.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-28T00:00:00","35.7","43.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-28T01:00:00","35.9","42.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-28T02:00:00","35.7","42.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-28T03:00:00","35.6","41.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-28T04:00:00","35.3","40.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-28T05:00:00","35.1","39.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-28T06:00:00","36.2","41.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-28T07:00:00","36.7","45.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-28T08:00:00","36.2","49.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-28T09:00:00","35.6","52.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-28T10:00:00","35.1","55.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-28T11:00:00","34.5","57.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-28T12:00:00","34.2","58.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-28T13:00:00","34.0","59.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-28T14:00:00","33.8","60.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-28T15:00:00","33.8","60.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-28T16:00:00","33.9","60.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-28T17:00:00","34.0","58.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-28T18:00:00","34.4","56.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-28T19:00:00","34.9","53.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-28T20:00:00","35.4","51.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-28T21:00:00","35.9","49.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-28T22:00:00","36.2","47.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-28T23:00:00","36.3","45.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-29T00:00:00","36.3","44.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-29T01:00:00","36.3","43.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-29T02:00:00","36.1","42.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-29T03:00:00","36.0","41.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-29T04:00:00","35.7","40.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-29T05:00:00","35.5","40.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-29T06:00:00","36.7","42.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-29T07:00:00","37.2","45.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-29T08:00:00","36.8","49.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-29T09:00:00","36.2","52.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-29T10:00:00","35.6","55.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-29T11:00:00","35.0","57.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-29T12:00:00","34.7","59.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-29T13:00:00","34.4","60.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-29T14:00:00","34.3","60.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-29T15:00:00","34.4","60.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-29T16:00:00","34.4","60.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-29T17:00:00","34.5","59.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-29T18:00:00","34.9","57.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-29T19:00:00","35.4","54.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-29T20:00:00","35.9","51.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-29T21:00:00","36.4","49.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-29T22:00:00","36.6","47.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-29T23:00:00","36.7","45.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-30T00:00:00","36.6","44.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-30T01:00:00","36.5","43.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-30T02:00:00","36.3","42.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","04-30T03:00:00","36.2","41.7"
